,price,bedrooms,sqft_living,floors,condition
2042,471000.0,3.0,2030,2.0,3
2043,253500.0,2.0,810,1.0,3
2044,185000.0,3.0,1840,1.0,4
2045,535500.0,3.0,1730,2.0,4
2046,835000.0,2.0,2280,1.0,3
2047,589500.0,4.0,2630,2.0,3
2048,680000.0,3.0,2270,1.0,3
2049,360000.0,3.0,1020,1.5,4
2050,595000.0,4.0,1990,2.0,3
2051,300000.0,4.0,2680,2.0,3
2052,660000.0,3.0,1980,1.5,4
2053,570000.0,3.0,2400,2.0,3
2054,285000.0,2.0,780,1.0,4
2055,435000.0,3.0,980,1.0,3
2056,160000.0,3.0,1210,1.0,2
2057,805000.0,5.0,4600,1.0,3
2058,450000.0,3.0,1480,2.0,3
2059,510000.0,4.0,1320,1.0,4
2060,1120000.0,5.0,4400,1.0,5
2061,1280000.0,4.0,3010,2.0,3
2062,539000.0,3.0,2260,1.0,3
2063,407193.0,4.0,1880,2.0,3
2064,320000.0,3.0,1370,1.0,4
2065,739000.0,4.0,2720,2.0,5
2066,452000.0,2.0,1740,1.0,4
2067,600000.0,4.0,2560,2.0,3
2068,279000.0,5.0,2690,2.0,3
2069,895000.0,4.0,3240,2.0,3
2070,585000.0,4.0,2430,2.0,3
2071,405000.0,2.0,1405,2.0,3
2072,837219.0,5.0,3030,2.0,3
2073,969990.0,4.0,4150,2.0,3
2074,490000.0,3.0,1730,3.0,3
2075,611000.0,6.0,3820,1.0,4
2076,462000.0,4.0,3070,2.0,3
2077,540000.0,4.0,1780,2.0,3
2078,260000.0,4.0,1811,2.0,3
2079,510000.0,4.0,2450,2.0,3
2080,567500.0,3.0,2300,2.0,3
2081,445000.0,2.0,1440,1.0,3
2082,684680.0,4.0,2370,2.0,4
2083,2700000.0,4.0,4420,2.0,3
2084,455000.0,3.0,1300,1.5,3
2085,540000.0,5.0,2870,2.0,3
2086,530000.0,3.0,3400,2.0,3
2087,410000.0,3.0,1410,1.0,4
2088,450000.0,3.0,1640,1.0,3
2089,609900.0,4.0,3190,2.0,3
2090,648000.0,4.0,2380,2.0,3
2091,550000.0,3.0,2260,2.0,3
2092,347000.0,3.0,1240,1.0,4
2093,1635000.0,5.0,4220,1.0,3
2094,1339000.0,4.0,4250,2.0,4
2095,288350.0,3.0,1860,1.0,3
2096,1150000.0,3.0,2850,1.0,4
2097,525000.0,3.0,2470,2.0,4
2098,250250.0,3.0,2210,2.0,4
2099,341000.0,4.0,1920,1.0,4
2100,700000.0,4.0,3150,2.0,3
2101,390000.0,4.0,2700,1.5,4
2102,539950.0,3.0,2190,1.0,4
2103,552000.0,2.0,1380,3.0,3
2104,250000.0,5.0,2520,1.5,4
2105,502000.0,3.0,1300,1.0,4
2106,480000.0,4.0,2220,2.0,4
2107,378500.0,2.0,730,1.0,3
2108,1350000.0,4.0,3300,2.0,5
2109,1900000.0,4.0,4130,2.0,3
2110,605000.0,3.0,2670,2.0,3
2111,307550.0,4.0,1980,2.0,3
2112,304700.0,2.0,740,1.0,4
2113,568000.0,3.0,2050,1.0,4
2114,385000.0,3.0,1230,1.0,3
2115,345000.0,3.0,1210,3.0,3
2116,435000.0,3.0,1890,1.0,4
2117,579000.0,2.0,1870,1.0,3
2118,236000.0,3.0,1330,1.0,3
2119,305100.0,3.0,1590,1.0,4
2120,368000.0,3.0,1710,1.0,4
2121,255000.0,2.0,1200,1.0,5
2122,400000.0,2.0,1140,1.0,3
2123,440000.0,3.0,2240,1.0,3
2124,417000.0,2.0,920,1.0,3
2125,435000.0,2.0,800,1.0,3
2126,475000.0,4.0,1980,1.0,5
2127,563500.0,4.0,2800,2.0,3
2128,285000.0,3.0,1680,2.0,3
2129,471000.0,4.0,2330,2.0,3
2130,500000.0,4.0,2240,1.5,4
2131,640000.0,3.0,2140,2.0,3
2132,442500.0,4.0,2170,2.0,3
2133,213400.0,3.0,1150,1.0,4
2134,831000.0,4.0,2030,1.5,4
2135,325000.0,3.0,1350,1.0,3
2136,425000.0,2.0,910,1.0,4
2137,550000.0,4.0,2700,1.0,4
2138,599950.0,4.0,3730,2.0,3
2139,1225000.0,4.0,2740,2.0,3
2140,750000.0,4.0,2050,2.0,4
2141,290000.0,4.0,2390,2.0,3
2142,270000.0,4.0,1990,1.0,3
2143,229950.0,4.0,1300,1.0,4
2144,234999.0,3.0,1330,1.0,3
2145,265000.0,2.0,1000,1.0,3
2146,367300.0,4.0,2190,2.0,3
2147,550000.0,3.0,1380,1.5,3
2148,743700.0,4.0,2610,2.0,3
2149,352750.0,2.0,1060,2.0,3
2150,403950.0,2.0,710,2.0,4
2151,980000.0,4.0,2730,1.5,5
2152,585000.0,4.0,2470,2.0,3
2153,554000.0,3.0,1760,1.0,3
2154,546000.0,3.0,1530,2.0,3
2155,280000.0,2.0,1610,1.5,2
2156,212500.0,2.0,1030,1.0,4
2157,739000.0,4.0,2800,2.0,3
2158,428000.0,3.0,1310,1.0,3
2159,965000.0,4.0,3160,1.0,4
2160,364900.0,3.0,2500,2.0,3
2161,559000.0,3.0,2070,1.0,4
2162,213000.0,4.0,1980,1.0,2
2163,620000.0,3.0,2590,2.0,3
2164,240000.0,4.0,1910,1.5,3
2165,852500.0,3.0,2630,1.0,4
2166,600000.0,3.0,2630,2.0,3
2167,410000.0,3.0,1960,2.0,3
2168,328000.0,3.0,1440,2.0,3
2169,625000.0,3.0,2210,1.0,3
2170,649950.0,4.0,2350,2.0,4
2171,235000.0,3.0,1590,1.5,3
2172,489000.0,3.0,1500,2.0,3
2173,536000.0,3.0,1900,2.0,3
2174,400000.0,4.0,2370,2.5,3
2175,398000.0,3.0,1720,2.0,3
2176,379000.0,4.0,2020,1.0,4
2177,345000.0,2.0,1340,2.0,3
2178,365000.0,3.0,1800,2.0,3
2179,315000.0,3.0,1480,2.0,3
2180,571000.0,4.0,2750,1.5,5
2181,1025000.0,5.0,3760,2.0,3
2182,695000.0,3.0,2540,2.0,3
2183,225000.0,3.0,1760,1.0,3
2184,740000.0,3.0,3000,2.0,3
2185,315000.0,4.0,1930,2.0,4
2186,1230000.0,4.0,3040,2.0,3
2187,420000.0,2.0,860,1.0,4
2188,310000.0,3.0,1420,1.0,4
2189,700000.0,3.0,2080,1.0,5
2190,269000.0,3.0,1560,2.0,3
2191,369990.0,4.0,1960,2.0,3
2192,800000.0,3.0,1620,2.0,4
2193,569000.0,5.0,3670,1.0,5
2194,175000.0,6.0,1930,1.0,3
2195,440000.0,3.0,1290,3.0,3
2196,435000.0,5.0,1970,1.0,3
2197,345000.0,3.0,1540,1.0,4
2198,558000.0,4.0,2180,1.0,3
2199,475000.0,2.0,1490,1.0,3
2200,490000.0,3.0,2220,2.0,3
2201,335000.0,3.0,2430,1.0,4
2202,350000.0,2.0,1392,1.5,4
2203,100000.0,4.0,1120,1.0,3
2204,417500.0,4.0,1390,1.5,4
2205,253000.0,3.0,2040,1.0,3
2206,1240000.0,5.0,2830,2.0,3
2207,490000.0,4.0,3020,2.0,4
2208,470000.0,3.0,2290,1.0,3
2209,483300.0,4.0,1210,1.0,4
2210,659000.0,3.0,2510,2.0,3
2211,480000.0,4.0,2320,1.0,3
2212,165000.0,3.0,970,1.0,3
2213,659500.0,3.0,1820,1.0,4
2214,219900.0,3.0,970,1.0,4
2215,315000.0,2.0,1740,1.0,4
2216,250000.0,3.0,1590,1.0,3
2217,268000.0,2.0,1380,1.0,3
2218,380000.0,4.0,1680,1.0,3
2219,499000.0,2.0,1220,1.0,3
2220,285000.0,2.0,1651,1.0,3
2221,183000.0,3.0,1330,1.0,4
2222,1070000.0,3.0,2940,2.0,4
2223,429000.0,3.0,1410,3.0,3
2224,403000.0,2.0,1100,1.0,4
2225,375500.0,3.0,1530,1.0,3
2226,1795000.0,5.0,5270,2.0,3
2227,516200.0,3.0,2110,1.0,5
2228,385000.0,4.0,1720,1.0,3
2229,515000.0,3.0,1800,2.0,3
2230,375000.0,4.0,2210,2.0,3
2231,650000.0,4.0,2560,2.0,4
2232,306888.0,2.0,1010,2.0,3
2233,870000.0,4.0,3340,2.0,3
2234,310000.0,4.0,1740,1.5,3
2235,251750.0,3.0,1320,1.0,5
2236,366000.0,3.0,1520,1.0,3
2237,429950.0,3.0,2010,1.0,3
2238,710000.0,3.0,2440,2.0,3
2239,895000.0,5.0,2550,1.0,4
2240,149500.0,3.0,1010,1.0,4
2241,310000.0,3.0,1780,1.0,3
2242,555000.0,3.0,2180,1.5,4
2243,750000.0,5.0,2750,2.0,3
2244,745000.0,4.0,3490,2.0,3
2245,695000.0,3.0,2550,2.0,3
2246,433000.0,3.0,1870,1.0,3
2247,307000.0,4.0,1150,1.5,3
2248,655275.0,3.0,2050,1.0,3
2249,392000.0,4.0,1940,2.0,3
2250,1180000.0,5.0,3630,1.5,3
2251,359950.0,3.0,1890,2.0,4
2252,360000.0,4.0,1630,1.0,5
2253,566000.0,4.0,2440,1.0,3
2254,700000.0,5.0,3100,2.0,4
2255,415000.0,3.0,2090,2.0,3
2256,199500.0,3.0,920,1.0,4
2257,749000.0,3.0,1580,1.5,3
2258,680000.0,3.0,1760,1.0,4
2259,400000.0,4.0,2530,1.0,3
2260,608000.0,4.0,2490,1.0,4
2261,589900.0,4.0,3870,2.0,3
2262,480000.0,5.0,2732,1.0,4
2263,1059500.0,5.0,3230,2.0,3
2264,915000.0,6.0,2930,2.0,3
2265,695000.0,4.0,3510,2.0,3
2266,899900.0,4.0,2580,2.0,3
2267,499950.0,2.0,1060,2.0,3
2268,533112.0,4.0,2790,2.0,3
2269,303210.0,4.0,2009,2.0,3
2270,525000.0,5.0,2880,2.0,3
2271,399950.0,2.0,710,2.0,4
2272,850830.0,3.0,2070,1.5,5
2273,371500.0,3.0,1370,1.0,5
2274,522000.0,3.0,1730,1.0,4
2275,588000.0,4.0,1680,1.0,3
2276,276900.0,2.0,1350,1.0,4
2277,248000.0,5.0,1510,1.0,4
2278,280000.0,3.0,1860,2.0,3
2279,495000.0,6.0,3440,2.0,3
2280,665000.0,6.0,4250,2.5,4
2281,290300.0,2.0,860,1.0,4
2282,527000.0,2.0,1640,1.0,3
2283,487028.0,2.0,1295,2.0,3
2284,325000.0,3.0,1790,1.0,3
2285,799000.0,3.0,2210,1.5,5
2286,7062500.0,5.0,10040,2.0,3
2287,354000.0,3.0,940,1.0,3
2288,262500.0,3.0,1160,1.0,3
2289,560200.0,3.0,1990,2.0,3
2290,220000.0,3.0,1050,1.0,3
2291,650000.0,2.0,1030,1.0,5
2292,435000.0,3.0,1420,3.0,3
2293,800000.0,4.0,2690,2.0,4
2294,1010000.0,4.0,3760,2.0,3
2295,200000.0,2.0,700,1.0,5
2296,295000.0,5.0,2100,2.0,3
2297,580379.0,4.0,2240,1.5,4
2298,875000.0,4.0,3470,2.0,3
2299,515000.0,3.0,3370,2.0,3
2300,599000.0,4.0,2790,2.0,3
2301,285000.0,3.0,1870,2.0,3
2302,290000.0,3.0,1520,1.0,4
2303,355000.0,1.0,750,1.0,4
2304,381000.0,3.0,1460,1.0,3
2305,571000.0,3.0,2600,2.0,3
2306,852600.0,4.0,3320,2.0,5
2307,1085000.0,5.0,2340,2.0,4
2308,371000.0,3.0,890,1.0,3
2309,514000.0,3.0,1720,1.0,3
2310,386000.0,3.0,1270,2.0,3
2311,464000.0,4.0,2180,2.0,4
2312,335000.0,4.0,2030,1.0,3
2313,740000.0,4.0,2490,2.0,3
2314,465000.0,4.0,1470,1.0,3
2315,700000.0,3.0,2500,1.0,5
2316,785000.0,3.0,4500,2.0,3
2317,350000.0,3.0,1460,2.0,3
2318,148000.0,1.0,620,1.0,3
2319,530000.0,3.0,1550,1.0,3
2320,349000.0,3.0,1430,3.0,3
2321,240000.0,3.0,1360,1.5,5
2322,330000.0,3.0,2210,2.0,3
2323,735000.0,4.0,2460,1.5,5
2324,545000.0,3.0,2180,1.0,4
2325,214950.0,3.0,1570,1.0,4
2326,657500.0,4.0,4140,2.0,3
2327,476000.0,3.0,1140,1.5,4
2328,2888000.0,5.0,8670,2.0,3
2329,110000.0,2.0,800,1.0,3
2330,292000.0,4.0,2414,2.0,3
2331,317000.0,3.0,1160,1.0,3
2332,455000.0,4.0,3170,2.0,3
2333,1365000.0,5.0,4210,2.0,3
2334,460000.0,3.0,2060,1.0,3
2335,405000.0,3.0,1640,1.0,3
2336,333000.0,2.0,720,1.0,3
2337,427000.0,4.0,1860,1.5,1
2338,742000.0,4.0,2810,2.0,3
2339,465000.0,4.0,2090,1.0,5
2340,809950.0,4.0,3280,2.0,3
2341,619400.0,4.0,2090,1.5,5
2342,762400.0,3.0,2430,1.0,3
2343,535000.0,5.0,2520,2.0,4
2344,881000.0,5.0,2510,1.5,5
2345,813000.0,4.0,3370,1.0,4
2346,234000.0,3.0,1640,1.5,5
2347,308900.0,3.0,2250,2.0,3
2348,450000.0,4.0,2300,1.0,4
2349,547500.0,3.0,1650,3.0,3
2350,399950.0,2.0,710,2.0,4
2351,516000.0,4.0,2550,2.0,3
2352,250000.0,2.0,982,2.0,3
2353,475000.0,3.0,1630,2.0,3
2354,415000.0,4.0,2550,2.0,3
2355,545000.0,2.0,1240,2.0,3
2356,329950.0,3.0,2456,2.0,3
2357,1325000.0,5.0,3200,1.0,3
2358,784000.0,3.0,3950,1.5,3
2359,610750.0,4.0,2180,2.0,3
2360,578000.0,4.0,3140,1.0,5
2361,1485000.0,4.0,4030,2.0,3
2362,501000.0,3.0,1970,1.0,5
2363,465250.0,5.0,1940,1.5,3
2364,2250000.0,5.0,4860,1.5,5
2365,1095000.0,0.0,3064,3.5,3
2366,315000.0,2.0,970,1.0,4
2367,900000.0,4.0,2460,1.0,4
2368,789500.0,4.0,3010,2.0,3
2369,678500.0,3.0,2460,1.0,4
2370,342500.0,3.0,2080,1.0,3
2371,860000.0,4.0,3960,2.0,3
2372,306000.0,4.0,2490,2.0,3
2373,580000.0,5.0,2060,2.0,3
2374,405000.0,3.0,1330,1.0,3
2375,510000.0,3.0,1600,1.0,4
2376,173000.0,2.0,820,1.0,4
2377,210000.0,4.0,1200,1.0,3
2378,445000.0,3.0,1050,1.0,4
2379,585000.0,3.0,1910,2.5,3
2380,381000.0,3.0,1800,1.0,5
2381,890000.0,3.0,2060,1.0,4
2382,235000.0,3.0,1840,1.0,4
2383,480000.0,3.0,1250,3.0,3
2384,575000.0,2.0,1510,1.5,3
2385,350000.0,4.0,2300,1.5,4
2386,259000.0,4.0,1490,2.0,3
2387,599000.0,5.0,2820,1.0,3
2388,210000.0,4.0,1130,1.0,4
2389,1184000.0,4.0,3200,1.5,5
2390,545000.0,3.0,1510,1.5,3
2391,299995.0,3.0,1970,2.0,3
2392,440000.0,3.0,1210,1.5,4
2393,699000.0,4.0,3280,2.0,3
2394,795000.0,3.0,2420,1.0,5
2395,445000.0,5.0,2460,1.5,5
2396,397990.0,3.0,1180,1.0,4
2397,706000.0,3.0,1900,1.0,5
2398,363000.0,3.0,1651,2.0,3
2399,850000.0,4.0,2130,2.0,4
2400,620000.0,2.0,1430,1.5,3
2401,1228000.0,4.0,5730,2.0,3
2402,333000.0,4.0,1910,1.0,4
2403,743000.0,3.0,2110,1.0,4
2404,448000.0,2.0,1630,1.0,4
2405,485000.0,4.0,2470,2.0,3
2406,489950.0,4.0,2640,1.0,4
2407,498500.0,5.0,2990,2.0,3
2408,531000.0,3.0,2120,2.0,3
2409,670000.0,3.0,2050,1.0,3
2410,310000.0,5.0,1880,1.0,3
2411,835000.0,3.0,2790,2.0,4
2412,1688000.0,4.0,3000,2.0,3
2413,495000.0,4.0,2140,2.0,3
2414,495000.0,3.0,1769,1.0,4
2415,440000.0,3.0,1710,1.5,4
2416,280000.0,1.0,420,1.0,3
2417,1070000.0,4.0,3270,2.0,3
2418,1034500.0,4.0,2370,2.0,3
2419,248000.0,4.0,1770,2.0,3
2420,294000.0,4.0,2210,1.0,3
2421,561000.0,3.0,1710,2.0,3
2422,656500.0,4.0,2710,1.0,4
2423,660000.0,3.0,2340,2.0,5
2424,370000.0,2.0,1220,1.0,4
2425,349950.0,3.0,1060,1.0,3
2426,223000.0,2.0,910,1.0,3
2427,560000.0,4.0,1880,1.5,4
2428,594000.0,4.0,1870,2.0,4
2429,600000.0,3.0,1480,2.0,4
2430,315000.0,3.0,1880,2.0,3
2431,430000.0,4.0,1890,1.0,4
2432,440000.0,3.0,1560,1.0,5
2433,312500.0,2.0,1070,2.0,3
2434,1240000.0,5.0,4410,2.0,3
2435,300000.0,3.0,1470,2.0,3
2436,680000.0,3.0,2570,2.5,3
2437,336750.0,2.0,1170,2.0,3
2438,822500.0,5.0,2320,2.0,5
2439,589000.0,4.0,2440,2.0,5
2440,863000.0,4.0,4120,2.0,3
2441,210000.0,2.0,1440,1.0,4
2442,206135.0,3.0,1340,1.0,4
2443,1125000.0,6.0,3010,2.0,3
2444,285000.0,3.0,1840,1.0,3
2445,230000.0,2.0,930,1.0,3
2446,845000.0,4.0,4070,2.0,3
2447,350000.0,3.0,1820,1.0,3
2448,304000.0,3.0,1280,1.5,4
2449,370000.0,2.0,900,1.0,3
2450,810000.0,3.0,1980,1.0,4
2451,440000.0,4.0,2010,1.0,3
2452,1030000.0,4.0,2750,2.0,3
2453,775000.0,4.0,3140,1.0,3
2454,1335000.0,5.0,4200,2.5,4
2455,235000.0,3.0,1900,1.0,3
2456,499950.0,3.0,1830,1.5,3
2457,622500.0,5.0,3320,2.0,4
2458,300000.0,4.0,2700,1.0,4
2459,205000.0,3.0,1290,1.0,5
2460,435000.0,3.0,1500,1.0,3
2461,697000.0,4.0,3650,1.5,4
2462,153000.0,3.0,1270,1.5,3
2463,454000.0,4.0,2630,2.0,3
2464,345000.0,2.0,1800,1.0,5
2465,585000.0,3.0,1870,1.5,4
2466,380000.0,4.0,2540,2.0,3
2467,250600.0,4.0,1930,1.0,3
2468,890000.0,4.0,2770,2.0,3
2469,370000.0,4.0,2220,2.0,3
2470,369500.0,3.0,1650,1.0,4
2471,883000.0,4.0,3670,2.0,3
2472,950000.0,4.0,3770,2.0,3
2473,615000.0,3.0,2350,1.0,4
2474,305000.0,3.0,1210,1.0,4
2475,590000.0,4.0,2010,2.0,4
2476,485000.0,3.0,1580,2.0,3
2477,215000.0,2.0,710,1.0,3
2478,430000.0,3.0,1910,1.5,3
2479,324900.0,4.0,1880,2.0,3
2480,849900.0,2.0,2280,2.0,3
2481,975000.0,5.0,3100,1.0,4
2482,910000.0,5.0,2350,2.0,3
2483,459950.0,3.0,1850,1.0,5
2484,325000.0,3.0,2070,2.0,3
2485,513000.0,4.0,2020,1.0,5
2486,475000.0,3.0,1580,1.0,3
2487,419000.0,4.0,2690,2.0,3
2488,760000.0,4.0,2420,1.0,3
2489,1120000.0,5.0,2540,2.0,4
2490,129000.0,2.0,1150,1.0,3
2491,725000.0,5.0,3210,1.0,4
2492,580000.0,3.0,2040,2.0,3
2493,385000.0,3.0,1920,1.0,4
2494,265000.0,4.0,1900,1.0,5
2495,1735000.0,3.0,4310,1.5,5
2496,330000.0,3.0,1070,2.0,3
2497,665000.0,4.0,2790,2.0,4
2498,799000.0,3.0,2860,2.0,3
2499,589000.0,3.0,2250,1.0,4
2500,1695000.0,2.0,3170,2.0,5
2501,538000.0,3.0,1460,1.0,3
2502,530100.0,3.0,1540,1.5,3
2503,718500.0,3.0,2910,2.0,4
2504,299000.0,3.0,1180,1.0,5
2505,556000.0,3.0,1640,1.0,3
2506,171000.0,4.0,1520,1.0,3
2507,540000.0,5.0,3610,2.0,3
2508,250000.0,3.0,1400,2.0,3
2509,795000.0,4.0,3200,2.0,3
2510,575000.0,3.0,1384,2.0,3
2511,379500.0,3.0,1410,2.0,3
2512,385000.0,4.0,2050,2.0,3
2513,415500.0,4.0,1750,2.0,3
2514,397500.0,3.0,1510,1.0,3
2515,530000.0,3.0,1930,2.0,3
2516,883000.0,4.0,2960,2.0,3
2517,850000.0,5.0,2920,1.0,5
2518,496752.0,2.0,1980,1.0,4
2519,330000.0,3.0,1430,1.0,3
2520,735000.0,4.0,2450,2.0,3
2521,525000.0,4.0,2360,2.0,3
2522,269950.0,3.0,1890,2.0,3
2523,650000.0,3.0,2140,1.0,3
2524,520500.0,3.0,1900,1.0,4
2525,652500.0,4.0,2700,2.0,3
2526,506000.0,5.0,2430,1.0,4
2527,416000.0,3.0,1110,1.0,4
2528,500000.0,4.0,2280,1.0,5
2529,460000.0,3.0,1550,1.0,4
2530,371025.0,3.0,1530,1.0,3
2531,576000.0,4.0,2440,2.0,3
2532,353500.0,4.0,1760,2.0,3
2533,1735000.0,4.0,3040,2.0,4
2534,183000.0,3.0,1070,1.0,4
2535,763101.0,3.0,1990,1.0,4
2536,460000.0,2.0,1090,1.0,3
2537,825000.0,4.0,1890,1.5,3
2538,265000.0,3.0,1000,1.0,3
2539,295000.0,3.0,1770,1.0,3
2540,418000.0,4.0,2360,1.0,3
2541,554000.0,3.0,3380,2.0,3
2542,534500.0,3.0,1700,2.0,3
2543,690000.0,2.0,1600,1.0,5
2544,530000.0,4.0,2050,2.0,3
2545,357186.0,2.0,1210,2.0,3
2546,300000.0,5.0,1940,1.0,3
2547,304000.0,4.0,1810,1.0,2
2548,385000.0,4.0,1690,1.0,4
2549,415000.0,4.0,1800,1.0,4
2550,963000.0,4.0,3280,2.0,3
2551,792500.0,4.0,4290,2.0,3
2552,309212.0,3.0,1150,1.0,3
2553,235000.0,2.0,880,2.0,3
2554,667000.0,3.0,1720,2.0,3
2555,470000.0,3.0,1510,1.0,4
2556,375000.0,4.0,1240,1.0,3
2557,410000.0,4.0,1580,1.0,3
2558,566000.0,4.0,2170,2.0,3
2559,680000.0,4.0,2500,2.0,3
2560,332000.0,1.0,960,1.0,3
2561,902000.0,4.0,3030,2.0,3
2562,500000.0,3.0,1540,1.0,5
2563,445000.0,3.0,1890,1.5,3
2564,825000.0,4.0,2810,1.0,4
2565,1095000.0,4.0,3530,2.0,5
2566,277000.0,3.0,1100,1.0,4
2567,545000.0,3.0,1940,1.0,3
2568,435000.0,3.0,2300,2.0,3
2569,638000.0,3.0,2110,2.0,3
2570,418000.0,4.0,1220,1.0,3
2571,499000.0,3.0,1750,1.0,4
2572,150000.0,3.0,1230,1.0,4
2573,759950.0,3.0,3100,2.0,3
2574,427000.0,3.0,1830,1.0,3
2575,632500.0,5.0,2640,2.0,3
2576,660000.0,6.0,1840,1.0,3
2577,862000.0,4.0,3190,2.0,3
2578,524000.0,2.0,1120,1.5,3
2579,470000.0,3.0,1760,1.0,3
2580,385000.0,3.0,1590,2.0,3
2581,575000.0,4.0,2120,2.0,3
2582,220000.0,4.0,2240,1.0,4
2583,460000.0,2.0,890,1.0,4
2584,1712500.0,3.0,2940,3.0,4
2585,175000.0,3.0,1220,1.0,3
2586,465000.0,3.0,2670,1.0,4
2587,552000.0,3.0,1120,1.0,4
2588,565000.0,4.0,3130,2.0,4
2589,518000.0,4.0,1740,1.0,4
2590,899950.0,4.0,3290,2.0,3
2591,373000.0,3.0,1770,1.5,4
2592,385000.0,4.0,2960,2.0,3
2593,245000.0,2.0,1200,1.0,3
2594,375000.0,4.0,2400,2.0,3
2595,699850.0,4.0,2690,2.0,3
2596,450000.0,6.0,3550,1.0,4
2597,455000.0,2.0,1310,1.5,3
2598,650000.0,4.0,2610,3.0,5
2599,378000.0,5.0,2760,1.0,4
2600,220000.0,3.0,1410,1.0,4
2601,285500.0,4.0,1960,1.0,4
2602,340000.0,3.0,1212,3.0,3
2603,921000.0,4.0,2220,1.0,4
2604,375000.0,4.0,2040,1.5,4
2605,999000.0,4.0,2800,2.0,3
2606,335000.0,3.0,2040,1.0,3
2607,1920000.0,4.0,3070,1.0,4
2608,385000.0,2.0,830,1.0,4
2609,850000.0,4.0,4140,2.0,3
2610,429000.0,5.0,2340,2.0,3
2611,523950.0,3.0,1420,3.0,3
2612,798800.0,3.0,2670,1.0,3
2613,284000.0,3.0,1880,2.0,3
2614,852880.0,4.0,3450,2.0,3
2615,320000.0,3.0,1200,3.0,3
2616,749995.0,4.0,3430,2.0,3
2617,468500.0,3.0,1350,2.0,3
2618,492500.0,5.0,2570,2.0,3
2619,685000.0,4.0,2840,3.0,3
2620,542525.0,4.0,2650,2.0,3
2621,435000.0,3.0,1980,3.0,3
2622,242000.0,3.0,1280,1.5,4
2623,325000.0,4.0,2610,2.0,3
2624,837700.0,5.0,3010,2.0,3
2625,210000.0,1.0,930,1.0,3
2626,187500.0,3.0,1180,1.0,4
2627,560000.0,5.0,1710,1.5,4
2628,272000.0,3.0,1380,1.0,3
2629,235000.0,3.0,1190,1.0,4
2630,259000.0,3.0,1870,1.0,3
2631,866059.0,5.0,3130,2.0,3
2632,473000.0,2.0,900,1.0,4
2633,405000.0,3.0,1880,1.0,3
2634,870000.0,4.0,3010,2.0,4
2635,475000.0,3.0,2280,1.0,4
2636,499500.0,3.0,2970,2.0,3
2637,386000.0,2.0,1620,2.0,3
2638,458000.0,4.0,1550,1.5,3
2639,550000.0,3.0,2240,2.0,5
2640,605500.0,3.0,2830,2.0,3
2641,421000.0,3.0,2890,2.0,3
2642,536000.0,4.0,1990,2.0,3
2643,247200.0,3.0,1370,1.0,3
2644,250000.0,2.0,1088,2.0,3
2645,204950.0,4.0,1740,1.0,3
2646,430000.0,3.0,1730,1.0,3
2647,250000.0,4.0,1800,2.0,3
2648,260000.0,3.0,1440,1.0,3
2649,547000.0,4.0,1720,1.5,4
2650,379900.0,5.0,2800,2.0,3
2651,738500.0,3.0,2300,1.0,3
2652,545000.0,4.0,2030,1.0,4
2653,342000.0,2.0,740,1.0,3
2654,4668000.0,5.0,9640,1.0,3
2655,170000.0,4.0,1920,1.0,4
2656,616000.0,4.0,2490,2.0,3
2657,640000.0,3.0,1380,1.0,3
2658,332000.0,3.0,1530,1.0,3
2659,1010000.0,3.0,2420,2.0,3
2660,380000.0,4.0,2150,2.0,3
2661,415000.0,4.0,1610,1.0,5
2662,1008000.0,4.0,2650,2.0,3
2663,669000.0,4.0,2700,2.0,5
2664,260000.0,3.0,1270,1.0,2
2665,854000.0,4.0,3150,1.0,3
2666,605000.0,3.0,2010,2.0,3
2667,320000.0,3.0,860,1.5,3
2668,229950.0,3.0,1410,1.0,3
2669,255000.0,3.0,1700,1.0,3
2670,1170000.0,4.0,2570,2.0,3
2671,479000.0,2.0,1230,2.0,3
2672,1200000.0,4.0,4170,2.0,3
2673,472000.0,3.0,1180,3.0,3
2674,198000.0,3.0,1430,1.0,3
2675,440000.0,4.0,1450,1.5,4
2676,506000.0,3.0,2180,1.0,3
2677,382500.0,4.0,2210,2.0,3
2678,269500.0,2.0,1480,1.0,4
2679,560000.0,3.0,2340,1.0,5
2680,840000.0,4.0,3860,2.0,3
2681,479500.0,3.0,2300,2.0,3
2682,402000.0,3.0,1450,1.0,3
2683,549000.0,2.0,1380,3.0,3
2684,449950.0,4.0,2470,2.0,3
2685,493000.0,4.0,2030,1.5,4
2686,142500.0,4.0,1440,1.0,3
2687,250000.0,3.0,1160,1.0,3
2688,729000.0,3.0,1580,2.0,3
2689,465000.0,2.0,1430,2.0,3
2690,465000.0,2.0,1494,2.0,3
2691,280000.0,4.0,1930,1.0,4
2692,675000.0,6.0,2740,1.0,3
2693,667500.0,3.0,1880,1.0,5
2694,809000.0,3.0,2590,2.0,3
2695,400000.0,3.0,2140,2.0,3
2696,310000.0,4.0,1870,1.5,3
2697,435000.0,2.0,1230,1.0,3
2698,465950.0,4.0,2340,2.0,3
2699,1538000.0,3.0,2880,1.0,3
2700,253000.0,3.0,880,1.0,5
2701,330000.0,3.0,3040,2.0,3
2702,554000.0,4.0,1120,1.5,3
2703,350000.0,3.0,1380,3.0,3
2704,294999.0,4.0,1660,2.0,3
2705,1185001.0,3.0,2500,2.0,5
2706,752000.0,4.0,2940,2.0,4
